1,16,35,31,804

2,16,35,33,348

3,16,35,34,596

4,16,35,35,876

5,16,35,36,999

6,16,35,38,684

7,16,35,40,150

8,16,35,41,383

9,16,35,42,694

10,16,35,44,223

11,16,35,45,673

12,16,35,47,62

13,16,35,48,481

14,16,35,50,697

15,16,35,52,54

16,16,35,53,629

17,16,35,55,65

18,16,35,57,15

-------------------------------------------------

