1,11,59,55,555

2,11,59,56,425

3,11,59,57,171

4,11,59,57,793

5,11,59,58,538

6,11,59,59,284

7,12,0,0,154

8,12,0,0,961

9,12,0,1,719

10,12,0,2,490

11,12,0,3,335

12,12,0,4,142

13,12,0,4,901

14,12,0,5,661

15,12,0,6,442

16,12,0,7,274

17,12,0,8,144

18,12,0,8,877

-------------------------------------------------

