1,11,23,18,97

2,11,23,19,2

3,11,23,19,922

4,11,23,20,671

5,11,23,21,591

6,11,23,22,543

7,11,23,23,495

8,11,23,24,275

9,11,23,25,101

10,11,23,26,84

11,11,23,26,927

12,11,23,27,800

13,11,23,28,674

14,11,23,29,735

15,11,23,30,499

16,11,23,31,404

17,11,23,32,434

18,11,23,33,510
